,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие аэрозолей с излучением,Радиационное воздействие метана
321,2004-06-16 00:00:00,"24.00, 27.00",-4.8712968826293945,-0.1533991545438766
322,2004-06-16 00:00:00,"24.00, 30.00",-8.568425178527832,-0.163733422756195
323,2004-06-16 00:00:00,"24.00, 33.00",-9.19826316833496,-0.1967417448759079
324,2004-07-16 00:00:00,"30.00, 27.00",1.0117610692977903,0.2655954658985138
325,2004-07-16 00:00:00,"30.00, 30.00",1.2067142724990845,0.3178474605083465
326,2004-07-16 00:00:00,"30.00, 33.00",1.0179591178894043,0.3144098222255707
327,2004-07-16 00:00:00,"27.00, 27.00",1.1069414615631104,0.3351145088672638
328,2004-07-16 00:00:00,"27.00, 30.00",1.4352465867996216,0.3900471329689026
329,2004-07-16 00:00:00,"27.00, 33.00",1.195784091949463,0.4174538850784302
330,2004-07-16 00:00:00,"24.00, 27.00",0.9489499926567078,0.406519740819931
331,2004-07-16 00:00:00,"24.00, 30.00",1.289222002029419,0.4265373051166534
332,2004-07-16 00:00:00,"24.00, 33.00",1.5169647932052612,0.4537471532821655
333,2004-07-16 00:00:00,"30.00, 27.00",-6.12962532043457,-0.1406683176755905
334,2004-07-16 00:00:00,"30.00, 30.00",-7.4195075035095215,-0.1610447019338607
335,2004-07-16 00:00:00,"30.00, 33.00",-6.0978851318359375,-0.152732104063034
336,2004-07-16 00:00:00,"27.00, 27.00",-6.006890296936035,-0.1343369036912918
337,2004-07-16 00:00:00,"27.00, 30.00",-7.345722675323486,-0.1425298899412155
338,2004-07-16 00:00:00,"27.00, 33.00",-8.968520164489746,-0.1933800429105758
339,2004-07-16 00:00:00,"24.00, 27.00",-4.919618606567383,-0.1446439623832702
340,2004-07-16 00:00:00,"24.00, 30.00",-7.111988544464111,-0.1580155938863754
341,2004-07-16 00:00:00,"24.00, 33.00",-10.502311706542969,-0.1857929825782776
342,2004-08-16 00:00:00,"30.00, 27.00",0.9301413297653198,0.2076219171285629
343,2004-08-16 00:00:00,"30.00, 30.00",0.9588958024978638,0.2271413505077362
344,2004-08-16 00:00:00,"30.00, 33.00",0.925330400466919,0.2225262969732284
345,2004-08-16 00:00:00,"27.00, 27.00",0.9774464964866638,0.2898618578910827
346,2004-08-16 00:00:00,"27.00, 30.00",1.1966640949249268,0.3328424394130707
347,2004-08-16 00:00:00,"27.00, 33.00",1.1207305192947388,0.3776904642581939
348,2004-08-16 00:00:00,"24.00, 27.00",0.7648099064826965,0.3589635193347931
349,2004-08-16 00:00:00,"24.00, 30.00",1.0899983644485474,0.3680331408977508
350,2004-08-16 00:00:00,"24.00, 33.00",1.270887851715088,0.4083852469921112
351,2004-08-16 00:00:00,"30.00, 27.00",-4.670895099639893,-0.1289057582616806
352,2004-08-16 00:00:00,"30.00, 30.00",-5.798715114593506,-0.1418309360742569
353,2004-08-16 00:00:00,"30.00, 33.00",-5.7901930809021,-0.1344929337501526
354,2004-08-16 00:00:00,"27.00, 27.00",-4.372706890106201,-0.1263412982225418
355,2004-08-16 00:00:00,"27.00, 30.00",-5.332288265228272,-0.1339869350194931
356,2004-08-16 00:00:00,"27.00, 33.00",-7.67092227935791,-0.1867636442184448
357,2004-08-16 00:00:00,"24.00, 27.00",-3.3493785858154297,-0.1372227817773819
358,2004-08-16 00:00:00,"24.00, 30.00",-5.052453517913818,-0.1490847617387771
359,2004-08-16 00:00:00,"24.00, 33.00",-7.417740821838379,-0.1766992360353469
360,2004-09-16 00:00:00,"30.00, 27.00",0.7385406494140625,0.2368957549333572
361,2004-09-16 00:00:00,"30.00, 30.00",0.7452789545059204,0.2397735565900802
362,2004-09-16 00:00:00,"30.00, 33.00",0.7479410767555237,0.2254679352045059
363,2004-09-16 00:00:00,"27.00, 27.00",0.8710845708847046,0.3073832094669342
364,2004-09-16 00:00:00,"27.00, 30.00",0.940875232219696,0.3648061156272888
365,2004-09-16 00:00:00,"27.00, 33.00",0.9654123783111572,0.3984598815441131
366,2004-09-16 00:00:00,"24.00, 27.00",0.6852040886878967,0.3950124084949493
367,2004-09-16 00:00:00,"24.00, 30.00",0.98664653301239,0.4028137326240539
368,2004-09-16 00:00:00,"24.00, 33.00",1.314299464225769,0.4291219115257263
369,2004-09-16 00:00:00,"30.00, 27.00",-3.709060668945313,-0.1195134446024894
370,2004-09-16 00:00:00,"30.00, 30.00",-4.081962585449219,-0.1298665404319763
371,2004-09-16 00:00:00,"30.00, 33.00",-3.925610303878784,-0.1219024658203125
372,2004-09-16 00:00:00,"27.00, 27.00",-3.399768590927124,-0.1188929229974746
373,2004-09-16 00:00:00,"27.00, 30.00",-3.647638559341431,-0.1274739652872085
374,2004-09-16 00:00:00,"27.00, 33.00",-5.543370723724365,-0.175332635641098
375,2004-09-16 00:00:00,"24.00, 27.00",-2.590331077575684,-0.1335922181606292
376,2004-09-16 00:00:00,"24.00, 30.00",-4.098656177520752,-0.1414031982421875
377,2004-09-16 00:00:00,"24.00, 33.00",-7.084650039672852,-0.1647522002458572
378,2004-10-16 00:00:00,"30.00, 27.00",0.7688814997673035,0.2461606860160827
379,2004-10-16 00:00:00,"30.00, 30.00",0.8367279767990112,0.24822998046875
380,2004-10-16 00:00:00,"30.00, 33.00",0.7870640754699707,0.2119002789258957
381,2004-10-16 00:00:00,"27.00, 27.00",0.9675785303115844,0.3123227953910827
382,2004-10-16 00:00:00,"27.00, 30.00",1.2279938459396362,0.3420213162899017
383,2004-10-16 00:00:00,"27.00, 33.00",1.0851056575775146,0.3291803300380707
384,2004-10-16 00:00:00,"24.00, 27.00",0.8578855395317078,0.3905295133590698
385,2004-10-16 00:00:00,"24.00, 30.00",1.3203489780426023,0.3670811951160431
386,2004-10-16 00:00:00,"24.00, 33.00",1.321014404296875,0.3384497761726379
387,2004-10-16 00:00:00,"30.00, 27.00",-3.828017234802246,-0.1054943427443504
388,2004-10-16 00:00:00,"30.00, 30.00",-4.489826202392578,-0.1135829836130142
389,2004-10-16 00:00:00,"30.00, 33.00",-3.9420886039733887,-0.1005039811134338
390,2004-10-16 00:00:00,"27.00, 27.00",-3.9455161094665527,-0.1061581000685691
391,2004-10-16 00:00:00,"27.00, 30.00",-4.984156608581543,-0.110512763261795
392,2004-10-16 00:00:00,"27.00, 33.00",-5.7677001953125,-0.1411309987306594
393,2004-10-16 00:00:00,"24.00, 27.00",-3.3775453567504883,-0.120200864970684
394,2004-10-16 00:00:00,"24.00, 30.00",-5.478312015533447,-0.1216622665524482
395,2004-10-16 00:00:00,"24.00, 33.00",-6.33769416809082,-0.1352627724409103
396,2004-11-16 00:00:00,"30.00, 27.00",0.5035400390625,0.2402506470680236
397,2004-11-16 00:00:00,"30.00, 30.00",0.624603271484375,0.2493031769990921
398,2004-11-16 00:00:00,"30.00, 33.00",0.5884165167808533,0.2646545469760895
399,2004-11-16 00:00:00,"27.00, 27.00",0.6365753412246704,0.3219492733478546
400,2004-11-16 00:00:00,"27.00, 30.00",0.7835886478424072,0.3489888608455658
401,2004-11-16 00:00:00,"27.00, 33.00",0.5777832269668579,0.37286376953125
402,2004-11-16 00:00:00,"24.00, 27.00",0.4723938107490539,0.408987432718277
403,2004-11-16 00:00:00,"24.00, 30.00",0.747729480266571,0.4075439572334289
404,2004-11-16 00:00:00,"24.00, 33.00",0.642413318157196,0.3829823732376098
405,2004-11-16 00:00:00,"30.00, 27.00",-2.4998347759246826,-0.0839642807841301
406,2004-11-16 00:00:00,"30.00, 30.00",-2.91881799697876,-0.0869639068841934
407,2004-11-16 00:00:00,"30.00, 33.00",-2.5488975048065186,-0.0857584625482559
408,2004-11-16 00:00:00,"27.00, 27.00",-2.611905813217163,-0.0916811600327491
409,2004-11-16 00:00:00,"27.00, 30.00",-2.999774932861328,-0.0964012145996093
410,2004-11-16 00:00:00,"27.00, 33.00",-3.2902400493621826,-0.1356610655784607
411,2004-11-16 00:00:00,"24.00, 27.00",-2.0821805000305176,-0.1136207580566406
412,2004-11-16 00:00:00,"24.00, 30.00",-3.359191417694092,-0.1200274154543876
413,2004-11-16 00:00:00,"24.00, 33.00",-3.903843641281128,-0.1372426301240921
414,2004-12-16 00:00:00,"30.00, 27.00",0.5065346956253052,0.2747369706630707
415,2004-12-16 00:00:00,"30.00, 30.00",0.5874043107032776,0.3098380863666534
416,2004-12-16 00:00:00,"30.00, 33.00",0.4953180253505707,0.3329339921474457
417,2004-12-16 00:00:00,"27.00, 27.00",0.642188310623169,0.354400634765625
418,2004-12-16 00:00:00,"27.00, 30.00",0.7770346403121948,0.3835203051567077
419,2004-12-16 00:00:00,"27.00, 33.00",0.5088707804679871,0.4244207441806793
420,2004-12-16 00:00:00,"24.00, 27.00",0.5098350048065186,0.4294103682041168
421,2004-12-16 00:00:00,"24.00, 30.00",0.7528184652328491,0.4232059717178345
422,2004-12-16 00:00:00,"24.00, 33.00",0.5916580557823181,0.4128850996494293
423,2004-12-16 00:00:00,"30.00, 27.00",-2.4240784645080566,-0.0839937254786491
424,2004-12-16 00:00:00,"30.00, 30.00",-2.9146032333374023,-0.0898719280958175
425,2004-12-16 00:00:00,"30.00, 33.00",-2.219964027404785,-0.0922323688864708
426,2004-12-16 00:00:00,"27.00, 27.00",-2.7329094409942627,-0.0919268205761909
427,2004-12-16 00:00:00,"27.00, 30.00",-3.245081186294556,-0.0981718525290489
428,2004-12-16 00:00:00,"27.00, 33.00",-3.06300950050354,-0.1422227472066879
429,2004-12-16 00:00:00,"24.00, 27.00",-2.356890916824341,-0.1126524433493614
430,2004-12-16 00:00:00,"24.00, 30.00",-3.5788114070892334,-0.1194285750389099
431,2004-12-16 00:00:00,"24.00, 33.00",-3.493591070175171,-0.1393171697854995
432,2005-01-16 00:00:00,"30.00, 27.00",0.515533447265625,0.2906415462493896
433,2005-01-16 00:00:00,"30.00, 30.00",0.7671843767166138,0.3023789823055267
434,2005-01-16 00:00:00,"30.00, 33.00",0.5764918327331543,0.3190740644931793
435,2005-01-16 00:00:00,"27.00, 27.00",0.6717519164085388,0.3421808183193207
436,2005-01-16 00:00:00,"27.00, 30.00",0.8494154214859009,0.3650443851947784
437,2005-01-16 00:00:00,"27.00, 33.00",0.5338174104690552,0.4093942940235138
438,2005-01-16 00:00:00,"24.00, 27.00",0.5376119017601013,0.411215990781784
439,2005-01-16 00:00:00,"24.00, 30.00",0.6525780558586121,0.4083694815635681
440,2005-01-16 00:00:00,"24.00, 33.00",0.6210474967956543,0.4194493591785431
441,2005-01-16 00:00:00,"30.00, 27.00",-1.9635664224624636,-0.0915574133396148
442,2005-01-16 00:00:00,"30.00, 30.00",-2.4743728637695312,-0.0946480557322502
443,2005-01-16 00:00:00,"30.00, 33.00",-2.4812138080596924,-0.0949500277638435
444,2005-01-16 00:00:00,"27.00, 27.00",-2.050142765045166,-0.0952662825584411
445,2005-01-16 00:00:00,"27.00, 30.00",-2.3654744625091557,-0.0991858169436454
446,2005-01-16 00:00:00,"27.00, 33.00",-2.9697210788726807,-0.145697072148323
447,2005-01-16 00:00:00,"24.00, 27.00",-1.6310410499572754,-0.1169933229684829
448,2005-01-16 00:00:00,"24.00, 30.00",-2.4912474155426025,-0.1223439872264862
449,2005-01-16 00:00:00,"24.00, 33.00",-3.0009477138519287,-0.1456426829099655
450,2005-02-16 00:00:00,"30.00, 27.00",0.546905517578125,0.316736489534378
451,2005-02-16 00:00:00,"30.00, 30.00",0.5641664862632751,0.343408852815628
452,2005-02-16 00:00:00,"30.00, 33.00",0.633881688117981,0.3276388943195343
453,2005-02-16 00:00:00,"27.00, 27.00",0.5783255696296692,0.3277309834957123
454,2005-02-16 00:00:00,"27.00, 30.00",0.5866726636886597,0.3754871785640716
455,2005-02-16 00:00:00,"27.00, 33.00",0.6107352375984192,0.4075284600257873
456,2005-02-16 00:00:00,"24.00, 27.00",0.3492660522460937,0.3683891296386719
457,2005-02-16 00:00:00,"24.00, 30.00",0.5914824604988098,0.3914707601070404
458,2005-02-16 00:00:00,"24.00, 33.00",0.5841391682624817,0.4135088324546814
459,2005-02-16 00:00:00,"30.00, 27.00",-2.53985595703125,-0.1119213104248046
460,2005-02-16 00:00:00,"30.00, 30.00",-2.801948547363281,-0.1186305433511734
461,2005-02-16 00:00:00,"30.00, 33.00",-3.081373691558838,-0.1111766248941421
462,2005-02-16 00:00:00,"27.00, 27.00",-2.2658047676086426,-0.1014911085367202
463,2005-02-16 00:00:00,"27.00, 30.00",-2.527161121368408,-0.110464371740818
464,2005-02-16 00:00:00,"27.00, 33.00",-3.578823566436768,-0.1581835001707077
465,2005-02-16 00:00:00,"24.00, 27.00",-1.5598880052566528,-0.1126943305134773
466,2005-02-16 00:00:00,"24.00, 30.00",-2.7742233276367188,-0.1249890998005867
467,2005-02-16 00:00:00,"24.00, 33.00",-3.378810405731201,-0.1524358540773391
468,2005-03-16 00:00:00,"30.00, 27.00",1.2130078077316284,0.3611519038677215
469,2005-03-16 00:00:00,"30.00, 30.00",0.9531565308570862,0.3748464286327362
470,2005-03-16 00:00:00,"30.00, 33.00",0.8986541032791138,0.3803632259368896
471,2005-03-16 00:00:00,"27.00, 27.00",0.8327381014823914,0.4117589294910431
472,2005-03-16 00:00:00,"27.00, 30.00",1.147417664527893,0.4576573669910431
473,2005-03-16 00:00:00,"27.00, 33.00",0.8475371599197388,0.4781986474990845
474,2005-03-16 00:00:00,"24.00, 27.00",0.7104393839836121,0.4723038077354431
475,2005-03-16 00:00:00,"24.00, 30.00",0.9568077921867372,0.5112255215644836
476,2005-03-16 00:00:00,"24.00, 33.00",0.8274418115615845,0.5335525870323181
477,2005-03-16 00:00:00,"30.00, 27.00",-3.76002836227417,-0.1359942108392715
478,2005-03-16 00:00:00,"30.00, 30.00",-3.735556364059448,-0.1463214457035064
479,2005-03-16 00:00:00,"30.00, 33.00",-3.603304386138916,-0.1402531266212463
480,2005-03-16 00:00:00,"27.00, 27.00",-3.1377477645874023,-0.1337893158197403
481,2005-03-16 00:00:00,"27.00, 30.00",-3.73030161857605,-0.1401175260543823
482,2005-03-16 00:00:00,"27.00, 33.00",-4.513734340667725,-0.190360277891159
483,2005-03-16 00:00:00,"24.00, 27.00",-2.6264753341674805,-0.1449966430664062
484,2005-03-16 00:00:00,"24.00, 30.00",-3.950562477111816,-0.1609506905078888
485,2005-03-16 00:00:00,"24.00, 33.00",-4.746060371398926,-0.1919240653514862
486,2005-04-16 00:00:00,"30.00, 27.00",0.6394978761672974,0.3577545285224914
487,2005-04-16 00:00:00,"30.00, 30.00",0.9524698853492736,0.3683054745197296
488,2005-04-16 00:00:00,"30.00, 33.00",0.823016345500946,0.3836171329021454
489,2005-04-16 00:00:00,"27.00, 27.00",0.669781506061554,0.412332147359848
490,2005-04-16 00:00:00,"27.00, 30.00",0.9797963500022888,0.4485972225666046
491,2005-04-16 00:00:00,"27.00, 33.00",0.7929250001907349,0.4785837829113006
492,2005-04-16 00:00:00,"24.00, 27.00",0.493295282125473,0.491079717874527
493,2005-04-16 00:00:00,"24.00, 30.00",0.7594217658042908,0.4946970641613006
494,2005-04-16 00:00:00,"24.00, 33.00",0.7116190791130066,0.4922617673873901
495,2005-04-16 00:00:00,"30.00, 27.00",-4.98343563079834,-0.1450642943382263
496,2005-04-16 00:00:00,"30.00, 30.00",-6.264277935028076,-0.1539454162120819
497,2005-04-16 00:00:00,"30.00, 33.00",-4.893233776092529,-0.1517410278320312
498,2005-04-16 00:00:00,"27.00, 27.00",-4.509126663208008,-0.1424641907215118
499,2005-04-16 00:00:00,"27.00, 30.00",-4.905231952667236,-0.1472880095243454
500,2005-04-16 00:00:00,"27.00, 33.00",-5.216169357299805,-0.2010325044393539
501,2005-04-16 00:00:00,"24.00, 27.00",-3.2746922969818115,-0.1552373319864273
502,2005-04-16 00:00:00,"24.00, 30.00",-4.767871379852295,-0.1653040498495102
503,2005-04-16 00:00:00,"24.00, 33.00",-5.459314346313477,-0.1916508972644806
504,2005-05-16 00:00:00,"30.00, 27.00",0.8325244784355164,0.3456223905086517
505,2005-05-16 00:00:00,"30.00, 30.00",0.8939484357833862,0.3714452087879181
506,2005-05-16 00:00:00,"30.00, 33.00",0.9579546451568604,0.3406893908977508
507,2005-05-16 00:00:00,"27.00, 27.00",0.7223225235939026,0.4207694828510284
508,2005-05-16 00:00:00,"27.00, 30.00",0.7466253638267517,0.4611875414848327
509,2005-05-16 00:00:00,"27.00, 33.00",0.6589246988296509,0.4554256200790405
510,2005-05-16 00:00:00,"24.00, 27.00",0.5081757307052612,0.4800759553909302
511,2005-05-16 00:00:00,"24.00, 30.00",0.7311145663261414,0.4990549385547638
512,2005-05-16 00:00:00,"24.00, 33.00",0.6711465120315552,0.5060641169548035
513,2005-05-16 00:00:00,"30.00, 27.00",-5.833125114440918,-0.1591265350580215
514,2005-05-16 00:00:00,"30.00, 30.00",-6.0068440437316895,-0.1782108396291732
515,2005-05-16 00:00:00,"30.00, 33.00",-5.902425289154053,-0.1638149172067642
516,2005-05-16 00:00:00,"27.00, 27.00",-4.6391282081604,-0.1553000211715698
517,2005-05-16 00:00:00,"27.00, 30.00",-4.547206401824951,-0.1627797782421112
518,2005-05-16 00:00:00,"27.00, 33.00",-5.307470798492432,-0.2122620642185211
519,2005-05-16 00:00:00,"24.00, 27.00",-3.0895867347717285,-0.1612071394920349
520,2005-05-16 00:00:00,"24.00, 30.00",-4.34276294708252,-0.1762370467185974
521,2005-05-16 00:00:00,"24.00, 33.00",-5.194758892059326,-0.2041739225387573
522,2005-06-16 00:00:00,"30.00, 27.00",0.8666982054710388,0.2796162962913513
523,2005-06-16 00:00:00,"30.00, 30.00",0.9806101322174072,0.2974975705146789
524,2005-06-16 00:00:00,"30.00, 33.00",0.8363434076309204,0.2993001341819763
525,2005-06-16 00:00:00,"27.00, 27.00",0.8782135248184204,0.3324086368083954
526,2005-06-16 00:00:00,"27.00, 30.00",1.078802466392517,0.3800099790096283
527,2005-06-16 00:00:00,"27.00, 33.00",0.8257659673690796,0.4050801694393158
528,2005-06-16 00:00:00,"24.00, 27.00",0.7018076777458191,0.3941365480422973
529,2005-06-16 00:00:00,"24.00, 30.00",0.9680501222610474,0.4156229794025421
530,2005-06-16 00:00:00,"24.00, 33.00",0.9174489378929138,0.4462748169898987
531,2005-06-16 00:00:00,"30.00, 27.00",-5.756251811981201,-0.1471394896507263
532,2005-06-16 00:00:00,"30.00, 30.00",-6.876850605010986,-0.1659978181123733
533,2005-06-16 00:00:00,"30.00, 33.00",-5.474226474761963,-0.1579803526401519
534,2005-06-16 00:00:00,"27.00, 27.00",-5.086482048034668,-0.139445498585701
535,2005-06-16 00:00:00,"27.00, 30.00",-6.440704822540283,-0.148311361670494
536,2005-06-16 00:00:00,"27.00, 33.00",-6.546424388885498,-0.2001424133777618
537,2005-06-16 00:00:00,"24.00, 27.00",-4.125203609466553,-0.1466817259788513
538,2005-06-16 00:00:00,"24.00, 30.00",-6.333822250366211,-0.1583033204078674
539,2005-06-16 00:00:00,"24.00, 33.00",-6.685875415802002,-0.1879496276378631
540,2005-07-16 00:00:00,"30.00, 27.00",0.9579083919525146,0.2483491003513336
541,2005-07-16 00:00:00,"30.00, 30.00",1.0898072719573977,0.2709704935550689
542,2005-07-16 00:00:00,"30.00, 33.00",0.9822712540626526,0.2397943288087844
543,2005-07-16 00:00:00,"27.00, 27.00",1.0573936700820925,0.3237737715244293
544,2005-07-16 00:00:00,"27.00, 30.00",1.275647521018982,0.3535038232803345
545,2005-07-16 00:00:00,"27.00, 33.00",1.059739589691162,0.3663379251956939
546,2005-07-16 00:00:00,"24.00, 27.00",0.8857648372650146,0.3852106034755707
547,2005-07-16 00:00:00,"24.00, 30.00",1.1619056463241575,0.3844043314456939
548,2005-07-16 00:00:00,"24.00, 33.00",1.303877353668213,0.4255745112895965
549,2005-07-16 00:00:00,"30.00, 27.00",-5.924442768096924,-0.140586107969284
550,2005-07-16 00:00:00,"30.00, 30.00",-7.006607055664063,-0.1555584371089935
551,2005-07-16 00:00:00,"30.00, 33.00",-6.099972248077393,-0.1437215507030487
552,2005-07-16 00:00:00,"27.00, 27.00",-5.630013465881348,-0.1343068778514862
553,2005-07-16 00:00:00,"27.00, 30.00",-6.395262718200684,-0.1412973701953888
554,2005-07-16 00:00:00,"27.00, 33.00",-8.205471992492676,-0.1885287314653396
555,2005-07-16 00:00:00,"24.00, 27.00",-4.484189987182617,-0.1435094028711319
556,2005-07-16 00:00:00,"24.00, 30.00",-6.348779201507568,-0.1533291786909103
557,2005-07-16 00:00:00,"24.00, 33.00",-9.264460563659668,-0.1839648783206939
558,2005-08-16 00:00:00,"30.00, 27.00",0.9441666007041932,0.1923296600580215
559,2005-08-16 00:00:00,"30.00, 30.00",0.9400231242179872,0.1982520371675491
560,2005-08-16 00:00:00,"30.00, 33.00",0.8681778311729431,0.188130035996437
561,2005-08-16 00:00:00,"27.00, 27.00",0.8582488298416138,0.2588038146495819
562,2005-08-16 00:00:00,"27.00, 30.00",1.0689234733581543,0.2952083349227905
563,2005-08-16 00:00:00,"27.00, 33.00",0.980987548828125,0.3195328116416931
564,2005-08-16 00:00:00,"24.00, 27.00",0.6838673949241638,0.3210724890232086
565,2005-08-16 00:00:00,"24.00, 30.00",0.903361678123474,0.3272872567176819
566,2005-08-16 00:00:00,"24.00, 33.00",1.1020547151565552,0.354055106639862
567,2005-08-16 00:00:00,"30.00, 27.00",-5.114653587341309,-0.1269235908985138
568,2005-08-16 00:00:00,"30.00, 30.00",-6.246189117431641,-0.1395234167575836
569,2005-08-16 00:00:00,"30.00, 33.00",-5.71999979019165,-0.1303386092185974
570,2005-08-16 00:00:00,"27.00, 27.00",-4.378286361694336,-0.1210784912109375
571,2005-08-16 00:00:00,"27.00, 30.00",-5.380815505981445,-0.1291543245315551
572,2005-08-16 00:00:00,"27.00, 33.00",-6.763864040374756,-0.1693390905857086
573,2005-08-16 00:00:00,"24.00, 27.00",-3.3457143306732178,-0.1293364465236663
574,2005-08-16 00:00:00,"24.00, 30.00",-4.562262535095215,-0.139701098203659
575,2005-08-16 00:00:00,"24.00, 33.00",-6.838764667510986,-0.1632060408592224
576,2005-09-16 00:00:00,"30.00, 27.00",0.5753163695335388,0.2187215238809585
577,2005-09-16 00:00:00,"30.00, 30.00",0.6207835078239441,0.2268503755331039
578,2005-09-16 00:00:00,"30.00, 33.00",0.6142110228538513,0.2164469361305236
579,2005-09-16 00:00:00,"27.00, 27.00",0.6495086550712585,0.3000539243221283
580,2005-09-16 00:00:00,"27.00, 30.00",0.7780680060386658,0.3269663453102112
