,Время,"Координаты Египта (широта, долгота)",Радиационное воздействие углекислого газа
1432,2009-08-16 00:00:00,"30.00, 30.00",-0.10494700074195862
1433,2009-08-16 00:00:00,"30.00, 33.00",-0.100372314453125
1434,2009-08-16 00:00:00,"27.00, 27.00",-0.09202821552753448
1435,2009-08-16 00:00:00,"27.00, 30.00",-0.0945119559764862
1436,2009-08-16 00:00:00,"27.00, 33.00",-0.12369906157255173
1437,2009-08-16 00:00:00,"24.00, 27.00",-0.09362497925758362
1438,2009-08-16 00:00:00,"24.00, 30.00",-0.0989084541797638
1439,2009-08-16 00:00:00,"24.00, 33.00",-0.11637435108423233
1440,2009-09-16 00:00:00,"30.00, 27.00",1.039207935333252
1441,2009-09-16 00:00:00,"30.00, 30.00",1.0996317863464355
1442,2009-09-16 00:00:00,"30.00, 33.00",1.0773977041244507
1443,2009-09-16 00:00:00,"27.00, 27.00",1.269172191619873
1444,2009-09-16 00:00:00,"27.00, 30.00",1.4269561767578125
1445,2009-09-16 00:00:00,"27.00, 33.00",1.6316986083984375
1446,2009-09-16 00:00:00,"24.00, 27.00",1.5194560289382935
1447,2009-09-16 00:00:00,"24.00, 30.00",1.5947418212890625
1448,2009-09-16 00:00:00,"24.00, 33.00",1.7453867197036743
1449,2009-09-16 00:00:00,"30.00, 27.00",-0.08288930356502533
1450,2009-09-16 00:00:00,"30.00, 30.00",-0.08921153098344803
1451,2009-09-16 00:00:00,"30.00, 33.00",-0.08457336574792862
1452,2009-09-16 00:00:00,"27.00, 27.00",-0.07749786227941513
1453,2009-09-16 00:00:00,"27.00, 30.00",-0.08231506496667862
1454,2009-09-16 00:00:00,"27.00, 33.00",-0.11112365871667862
1455,2009-09-16 00:00:00,"24.00, 27.00",-0.08413035422563553
1456,2009-09-16 00:00:00,"24.00, 30.00",-0.09048359841108322
1457,2009-09-16 00:00:00,"24.00, 33.00",-0.10745341330766678
1458,2009-10-16 00:00:00,"30.00, 27.00",1.0771484375
1459,2009-10-16 00:00:00,"30.00, 30.00",1.1109392642974854
1460,2009-10-16 00:00:00,"30.00, 33.00",1.0280476808547974
1461,2009-10-16 00:00:00,"27.00, 27.00",1.1942769289016724
1462,2009-10-16 00:00:00,"27.00, 30.00",1.3147199153900146
1463,2009-10-16 00:00:00,"27.00, 33.00",1.492845058441162
1464,2009-10-16 00:00:00,"24.00, 27.00",1.4348942041397095
1465,2009-10-16 00:00:00,"24.00, 30.00",1.4737253189086914
1466,2009-10-16 00:00:00,"24.00, 33.00",1.5301316976547241
1467,2009-10-16 00:00:00,"30.00, 27.00",-0.06683817505836487
1468,2009-10-16 00:00:00,"30.00, 30.00",-0.07071094959974289
1469,2009-10-16 00:00:00,"30.00, 33.00",-0.06490006297826767
1470,2009-10-16 00:00:00,"27.00, 27.00",-0.06384769827127457
1471,2009-10-16 00:00:00,"27.00, 30.00",-0.06836897134780884
1472,2009-10-16 00:00:00,"27.00, 33.00",-0.0912938266992569
1473,2009-10-16 00:00:00,"24.00, 27.00",-0.0732264369726181
1474,2009-10-16 00:00:00,"24.00, 30.00",-0.0770716518163681
1475,2009-10-16 00:00:00,"24.00, 33.00",-0.0897832065820694
1476,2009-11-16 00:00:00,"30.00, 27.00",1.0813201665878296
1477,2009-11-16 00:00:00,"30.00, 30.00",1.1436889171600342
1478,2009-11-16 00:00:00,"30.00, 33.00",1.142271876335144
1479,2009-11-16 00:00:00,"27.00, 27.00",1.1742818355560303
1480,2009-11-16 00:00:00,"27.00, 30.00",1.3256916999816895
1481,2009-11-16 00:00:00,"27.00, 33.00",1.5733550786972046
1482,2009-11-16 00:00:00,"24.00, 27.00",1.433648705482483
1483,2009-11-16 00:00:00,"24.00, 30.00",1.5158029794692993
1484,2009-11-16 00:00:00,"24.00, 33.00",1.5745351314544678
1485,2009-11-16 00:00:00,"30.00, 27.00",-0.05613301694393158
1486,2009-11-16 00:00:00,"30.00, 30.00",-0.05850168690085411
1487,2009-11-16 00:00:00,"30.00, 33.00",-0.05549265444278717
1488,2009-11-16 00:00:00,"27.00, 27.00",-0.05542144924402237
1489,2009-11-16 00:00:00,"27.00, 30.00",-0.0580596923828125
1490,2009-11-16 00:00:00,"27.00, 33.00",-0.0827535018324852
1491,2009-11-16 00:00:00,"24.00, 27.00",-0.06620635837316513
1492,2009-11-16 00:00:00,"24.00, 30.00",-0.07133407890796661
1493,2009-11-16 00:00:00,"24.00, 33.00",-0.08459726721048355
1494,2009-12-16 00:00:00,"30.00, 27.00",1.1130558252334595
1495,2009-12-16 00:00:00,"30.00, 30.00",1.145367980003357
1496,2009-12-16 00:00:00,"30.00, 33.00",1.1337929964065552
1497,2009-12-16 00:00:00,"27.00, 27.00",1.250841736793518
1498,2009-12-16 00:00:00,"27.00, 30.00",1.3292245864868164
1499,2009-12-16 00:00:00,"27.00, 33.00",1.5300499200820923
1500,2009-12-16 00:00:00,"24.00, 27.00",1.568586826324463
1501,2009-12-16 00:00:00,"24.00, 30.00",1.5093138217926025
1502,2009-12-16 00:00:00,"24.00, 33.00",1.556640625
1503,2009-12-16 00:00:00,"30.00, 27.00",-0.04968766123056412
1504,2009-12-16 00:00:00,"30.00, 30.00",-0.05093703791499138
1505,2009-12-16 00:00:00,"30.00, 33.00",-0.04769626632332802
1506,2009-12-16 00:00:00,"27.00, 27.00",-0.05201302841305733
1507,2009-12-16 00:00:00,"27.00, 30.00",-0.053556133061647415
1508,2009-12-16 00:00:00,"27.00, 33.00",-0.07666778564453125
1509,2009-12-16 00:00:00,"24.00, 27.00",-0.06420233845710754
1510,2009-12-16 00:00:00,"24.00, 30.00",-0.06668238341808319
1511,2009-12-16 00:00:00,"24.00, 33.00",-0.07864158600568771
1512,2010-01-16 00:00:00,"30.00, 27.00",1.2191684246063232
1513,2010-01-16 00:00:00,"30.00, 30.00",1.310218095779419
1514,2010-01-16 00:00:00,"30.00, 33.00",1.2579227685928345
1515,2010-01-16 00:00:00,"27.00, 27.00",1.3596605062484741
1516,2010-01-16 00:00:00,"27.00, 30.00",1.4865928888320923
1517,2010-01-16 00:00:00,"27.00, 33.00",1.711653232574463
1518,2010-01-16 00:00:00,"24.00, 27.00",1.718915343284607
1519,2010-01-16 00:00:00,"24.00, 30.00",1.7148585319519043
1520,2010-01-16 00:00:00,"24.00, 33.00",1.7132480144500732
1521,2010-01-16 00:00:00,"30.00, 27.00",-0.05720962956547737
1522,2010-01-16 00:00:00,"30.00, 30.00",-0.05813131108880043
1523,2010-01-16 00:00:00,"30.00, 33.00",-0.05412932485342026
1524,2010-01-16 00:00:00,"27.00, 27.00",-0.05659041926264763
1525,2010-01-16 00:00:00,"27.00, 30.00",-0.05861023813486099
1526,2010-01-16 00:00:00,"27.00, 33.00",-0.08376730978488922
1527,2010-01-16 00:00:00,"24.00, 27.00",-0.070098876953125
1528,2010-01-16 00:00:00,"24.00, 30.00",-0.07441120594739914
1529,2010-01-16 00:00:00,"24.00, 33.00",-0.08805207163095474
1530,2010-02-16 00:00:00,"30.00, 27.00",1.3670762777328491
1531,2010-02-16 00:00:00,"30.00, 30.00",1.365174412727356
1532,2010-02-16 00:00:00,"30.00, 33.00",1.3460246324539185
1533,2010-02-16 00:00:00,"27.00, 27.00",1.595367431640625
1534,2010-02-16 00:00:00,"27.00, 30.00",1.6314250230789185
1535,2010-02-16 00:00:00,"27.00, 33.00",1.6835839748382568
1536,2010-02-16 00:00:00,"24.00, 27.00",1.87384033203125
1537,2010-02-16 00:00:00,"24.00, 30.00",1.7720391750335693
1538,2010-02-16 00:00:00,"24.00, 33.00",1.7671453952789307
1539,2010-02-16 00:00:00,"30.00, 27.00",-0.06984519958496094
1540,2010-02-16 00:00:00,"30.00, 30.00",-0.07016045600175858
1541,2010-02-16 00:00:00,"30.00, 33.00",-0.06635338813066483
1542,2010-02-16 00:00:00,"27.00, 27.00",-0.07150240987539291
1543,2010-02-16 00:00:00,"27.00, 30.00",-0.07268142700195312
1544,2010-02-16 00:00:00,"27.00, 33.00",-0.0979548841714859
1545,2010-02-16 00:00:00,"24.00, 27.00",-0.08255141228437424
1546,2010-02-16 00:00:00,"24.00, 30.00",-0.08535003662109375
1547,2010-02-16 00:00:00,"24.00, 33.00",-0.09901265054941177
1548,2010-03-16 00:00:00,"30.00, 27.00",1.4525481462478638
1549,2010-03-16 00:00:00,"30.00, 30.00",1.492919921875
1550,2010-03-16 00:00:00,"30.00, 33.00",1.4580353498458862
1551,2010-03-16 00:00:00,"27.00, 27.00",1.627550721168518
1552,2010-03-16 00:00:00,"27.00, 30.00",1.6934469938278198
1553,2010-03-16 00:00:00,"27.00, 33.00",1.8012055158615112
1554,2010-03-16 00:00:00,"24.00, 27.00",1.8448703289031982
1555,2010-03-16 00:00:00,"24.00, 30.00",1.8104474544525146
1556,2010-03-16 00:00:00,"24.00, 33.00",1.9392818212509155
1557,2010-03-16 00:00:00,"30.00, 27.00",-0.08828882873058319
1558,2010-03-16 00:00:00,"30.00, 30.00",-0.09170926362276077
1559,2010-03-16 00:00:00,"30.00, 33.00",-0.08360733836889267
1560,2010-03-16 00:00:00,"27.00, 27.00",-0.08625498414039612
1561,2010-03-16 00:00:00,"27.00, 30.00",-0.08717690408229828
1562,2010-03-16 00:00:00,"27.00, 33.00",-0.11627197265625
1563,2010-03-16 00:00:00,"24.00, 27.00",-0.09454149007797241
1564,2010-03-16 00:00:00,"24.00, 30.00",-0.09806085377931595
1565,2010-03-16 00:00:00,"24.00, 33.00",-0.11548195779323578
1566,2010-04-16 00:00:00,"30.00, 27.00",1.4275645017623901
1567,2010-04-16 00:00:00,"30.00, 30.00",1.4725514650344849
1568,2010-04-16 00:00:00,"30.00, 33.00",1.5508249998092651
1569,2010-04-16 00:00:00,"27.00, 27.00",1.534758448600769
1570,2010-04-16 00:00:00,"27.00, 30.00",1.6778706312179565
1571,2010-04-16 00:00:00,"27.00, 33.00",1.8720734119415283
1572,2010-04-16 00:00:00,"24.00, 27.00",1.7718770503997803
1573,2010-04-16 00:00:00,"24.00, 30.00",1.8315398693084717
1574,2010-04-16 00:00:00,"24.00, 33.00",1.894256591796875
1575,2010-04-16 00:00:00,"30.00, 27.00",-0.09572499245405197
